station,time,temp,relh,wd,ws,visibility
OKBK,10/6/19 15:00,95,24.89,120,4,6.21
OKBK,10/6/19 16:00,91.4,33.84,140,5,6.21
OKBK,10/6/19 17:00,87.8,37.9,180,6,6.21
OKBK,10/6/19 18:00,86,45.61,160,7,6.21
OKBK,10/6/19 19:00,84.2,48.32,210,3,6.21
OKBK,10/6/19 20:00,82.4,48.05,160,5,6.21
OKBK,10/6/19 21:00,80.6,50.95,150,4,6.21
OKBK,10/6/19 22:00,78.8,50.69,220,3,6.21
OKBK,10/6/19 23:00,80.6,50.95,230,3,6.21
OKBK,10/7/19 0:00,80.6,50.95,160,5,6.21
OKBK,10/7/19 1:00,80.6,54.3,160,3,6.21
OKBK,10/7/19 2:00,80.6,57.84,0,0,6.21
OKBK,10/7/19 3:00,80.6,57.84,160,3,4.35
OKBK,10/7/19 4:00,84.2,54.8,150,5,3.73
OKBK,10/7/19 5:00,87.8,51.98,170,3,3.73
OKBK,10/7/19 6:00,91.4,49.36,170,5,4.35
OKBK,10/7/19 7:00,93.2,46.67,170,6,4.35
OKBK,10/7/19 8:00,95,41.5,120,7,4.35
OKBK,10/7/19 9:00,96.8,34.66,140,8,6.21
OKBK,10/7/19 10:00,96.8,30.53,140,11,6.21
OKBK,10/7/19 11:00,95,39,130,10,6.21
OKBK,10/7/19 12:00,93.2,46.67,130,10,6.21
OKBK,10/7/19 12:59,93.2,46.67,140,10,6.21
OKBK,10/7/19 14:00,91.4,49.36,150,11,6.21
OKBK,10/7/19 15:00,89.6,59.01,140,10,6.21
OKBK,10/7/19 16:00,89.6,62.68,140,9,6.21
OKBK,10/7/19 17:00,87.8,70.45,140,6,4.97
OKBK,10/7/19 18:00,87.8,70.45,140,6,4.35
OKBK,10/7/19 19:00,87.8,70.45,130,6,4.35
OKBK,10/7/19 20:00,87.8,70.45,130,6,4.35
OKBK,10/7/19 21:00,87.8,74.77,140,4,4.35
OKBK,10/7/19 22:00,86,79.18,140,3,3.73
OKBK,10/7/19 23:00,82.4,83.77,220,3,3.73
OKBK,10/8/19 0:00,84.2,83.88,150,6,3.73
OKBK,10/8/19 1:00,84.2,83.88,160,4,3.73
OKBK,10/8/19 2:00,82.4,83.77,0,0,3.73
OKBK,10/8/19 3:00,80.6,88.83,280,3,2.49
OKBK,10/8/19 4:00,86,79.18,300,3,2.49
OKBK,10/8/19 5:00,89.6,74.93,280,3,3.11
OKBK,10/8/19 6:00,91.4,66.75,190,4,3.11
OKBK,10/8/19 7:00,93.2,63.11,170,4,3.73
OKBK,10/8/19 8:00,95,56.25,160,5,3.73
OKBK,10/8/19 9:00,96.8,50.13,0,0,3.73
OKBK,10/8/19 10:00,96.8,53.22,130,6,4.35
OKBK,10/8/19 11:00,95,56.25,90,10,4.35
OKBK,10/8/19 12:00,95,56.25,90,10,4.97
OKBK,10/8/19 13:00,95,52.98,80,9,4.97
OKBK,10/8/19 14:00,91.4,62.9,90,9,4.35
OKBK,10/8/19 15:00,89.6,66.55,90,6,4.97
OKBK,10/8/19 16:00,89.6,66.55,120,5,6.21
OKBK,10/8/19 17:00,89.6,66.55,150,4,6.21
OKBK,10/8/19 18:00,86,74.61,0,0,4.97
OKBK,10/8/19 19:00,84.2,79.04,220,3,4.35
OKBK,10/8/19 20:00,84.2,79.04,210,3,4.35
OKBK,10/8/19 21:00,82.4,83.77,200,3,4.35
OKBK,10/8/19 22:00,80.6,83.66,180,4,4.35
OKBK,10/8/19 23:00,78.8,88.75,180,4,4.35
OKBK,10/9/19 0:00,78.8,88.75,160,3,4.35
OKBK,10/9/19 1:00,78.8,83.55,0,0,3.73
OKBK,10/9/19 2:00,77,94.19,180,3,3.11
OKBK,10/9/19 3:00,78.8,88.75,180,4,2.17
OKBK,10/9/19 4:00,80.6,83.66,0,0,2.49
OKBK,10/9/19 5:00,86,74.61,280,6,3.11
OKBK,10/9/19 6:00,93.2,56.01,290,7,3.73
OKBK,10/9/19 7:00,96.8,41.77,290,7,4.35
OKBK,10/9/19 8:00,100.4,33.08,320,6,4.97
OKBK,10/9/19 9:00,102.2,29.43,320,7,4.35
OKBK,10/9/19 10:00,104,24.57,350,8,6.21
OKBK,10/9/19 11:00,104,21.6,340,10,6.21
OKBK,10/9/19 12:00,104,20.24,350,9,6.21
OKBK,10/9/19 13:00,104,20.24,360,12,6.21
OKBK,10/9/19 14:00,102.2,21.36,20,14,6.21
OKBK,10/9/19 15:00,100.4,22.54,20,12,6.21
OKBK,10/9/19 16:00,98.6,23.81,20,9,6.21
OKBK,10/9/19 17:00,96.8,25.15,360,6,6.21
OKBK,10/9/19 18:00,95,28.37,330,5,6.21
OKBK,10/9/19 19:00,93.2,29.99,330,4,6.21
OKBK,10/9/19 20:00,93.2,29.99,360,5,6.21
OKBK,10/9/19 21:00,86,30.9,270,5,6.21
OKBK,10/9/19 22:00,82.4,34.69,280,3,6.21
OKBK,10/9/19 23:00,82.4,34.69,300,5,6.21
OKBK,10/10/19 0:00,82.4,37.07,270,4,6.21
OKBK,10/10/19 1:00,82.4,37.07,250,3,6.21
OKBK,10/10/19 2:00,78.8,41.69,250,4,4.97
OKBK,10/10/19 3:00,86,35.25,280,6,3.73
OKBK,10/10/19 4:00,86,37.62,260,3,3.73
OKBK,10/10/19 5:00,93.2,29.99,340,10,6.21
OKBK,10/10/19 6:00,95,28.37,350,11,6.21
OKBK,10/10/19 7:00,98.6,23.81,350,13,6.21
OKBK,10/10/19 8:00,100.4,22.54,350,13,4.97
OKBK,10/10/19 9:00,104,17.74,360,14,6.21
OKBK,10/10/19 10:00,105.8,16.82,10,14,6.21
OKBK,10/10/19 11:00,105.8,14.71,360,14,6.21
OKBK,10/10/19 12:00,105.8,14.71,360,12,6.21
OKBK,10/10/19 13:00,105.8,14.71,360,11,6.21
OKBK,10/10/19 14:00,96.8,36.9,120,6,6.21
OKBK,10/10/19 15:00,95,32.27,110,4,6.21
OKBK,10/10/19 16:00,89.6,35.81,0,0,6.21
OKBK,10/10/19 17:00,87.8,40.41,180,3,6.21
OKBK,10/10/19 18:00,84.2,48.32,190,3,6.21
OKBK,10/10/19 19:00,82.4,54.55,200,3,6.21
OKBK,10/10/19 20:00,80.6,57.84,170,5,4.35
OKBK,10/10/19 21:00,78.8,61.36,190,3,4.35
OKBK,10/10/19 22:00,78.8,61.36,240,4,3.11
OKBK,10/10/19 23:00,77,57.36,240,3,3.11
OKBK,10/11/19 0:00,77,38.74,0,0,3.73
OKBK,10/11/19 1:00,78.8,31.9,140,3,4.35
OKBK,10/11/19 2:00,73.4,46.71,190,4,4.35
OKBK,10/11/19 3:00,73.4,46.71,180,4,2.17
OKBK,10/11/19 4:00,78.8,36.51,0,0,1.55
OKBK,10/11/19 5:00,87.8,31.17,0,0,4.35
OKBK,10/11/19 6:00,93.2,46.67,0,0,4.97
OKBK,10/11/19 7:00,95,44.14,0,0,6.21
OKBK,10/11/19 8:00,95,46.93,0,0,6.21
OKBK,10/11/19 9:00,95,49.87,100,5,6.21
OKBK,10/11/19 10:00,95,49.87,90,5,4.97
OKBK,10/11/19 11:00,95,49.87,90,5,4.35
OKBK,10/11/19 12:00,93.2,49.62,100,5,3.73
OKBK,10/11/19 13:00,93.2,52.73,280,3,3.73
OKBK,10/11/19 14:00,91.4,52.48,120,5,3.73
OKBK,10/11/19 15:00,87.8,70.45,120,3,3.73
OKBK,10/11/19 16:00,87.8,66.35,110,4,3.73
OKBK,10/11/19 17:00,86,74.61,120,4,3.73
OKBK,10/11/19 18:00,86,79.18,120,3,3.73
OKBK,10/11/19 19:00,84.2,83.88,120,4,3.11
OKBK,10/11/19 20:00,82.4,88.9,0,0,2.49
OKBK,10/11/19 21:00,78.8,88.75,280,4,2.17
OKBK,10/11/19 22:00,77,94.19,250,3,1.55
OKBK,10/11/19 23:00,77,88.67,270,3,1.55
OKBK,10/12/19 0:00,77,88.67,0,0,1.55
OKBK,10/12/19 1:00,75.2,88.59,280,3,1.55
OKBK,10/12/19 2:00,75.2,88.59,250,3,1.55
OKBK,10/12/19 3:00,75.2,88.59,0,0,1.24
OKBK,10/12/19 4:00,78.8,88.75,0,0,1.55
OKBK,10/12/19 5:00,84.2,79.04,0,0,1.86
OKBK,10/12/19 6:00,89.6,70.63,0,0,2.17
OKBK,10/12/19 7:00,93.2,59.47,130,4,2.8
OKBK,10/12/19 8:00,96.8,47.19,60,4,4.35
OKBK,10/12/19 9:00,96.8,41.77,50,3,6.21
OKBK,10/12/19 10:00,95,49.87,90,4,6.21
OKBK,10/12/19 11:00,96.8,41.77,80,8,6.21
OKBK,10/12/19 12:00,95,46.93,80,9,6.21
OKBK,10/12/19 13:00,93.2,49.62,80,9,6.21
OKBK,10/12/19 14:00,91.4,59.24,80,9,6.21
OKBK,10/12/19 15:00,89.6,66.55,90,9,6.21
OKBK,10/12/19 16:00,87.8,70.45,140,5,6.21
OKBK,10/12/19 17:00,84.2,74.44,170,3,6.21
OKBK,10/12/19 18:00,82.4,78.9,0,0,4.35
OKBK,10/12/19 19:00,78.8,83.55,230,3,4.35
OKBK,10/12/19 20:00,78.8,88.75,0,0,3.73
OKBK,10/12/19 21:00,77,88.67,250,3,3.73
OKBK,10/12/19 22:00,77,88.67,230,3,2.49
OKBK,10/12/19 23:00,75.2,94.14,200,3,1.55
OKBK,10/13/19 0:00,75.2,94.14,170,4,0.06
OKBK,10/13/19 1:00,77,100,0,0,0.06
OKBK,10/13/19 2:00,77,100,0,0,0.06
OKBK,10/13/19 3:00,77,100,0,0,0.06
OKBK,10/13/19 4:00,M,M,0,0,0.06
OKBK,10/13/19 5:00,78.8,100,0,0,0.09
OKBK,10/13/19 6:00,84.2,88.98,190,5,1.86
OKBK,10/13/19 7:00,93.2,59.47,170,3,3.73
OKBK,10/13/19 8:00,98.6,39.54,190,3,4.35
OKBK,10/13/19 9:00,98.6,42.04,130,5,4.35
OKBK,10/13/19 10:00,100.4,39.81,110,4,4.35
OKBK,10/13/19 11:00,100.4,35.2,150,6,2.8
OKBK,10/13/19 12:00,100.4,27.37,120,7,3.11
OKBK,10/13/19 12:59,100.4,25.67,120,5,3.73
OKBK,10/13/19 13:00,100.4,25.67,120,5,3.73
OKBK,10/13/19 14:00,96.8,30.53,130,7,3.73
OKBK,10/13/19 15:00,95,39,140,5,4.35
OKBK,10/13/19 16:00,89.6,49.1,150,3,3.73
OKBK,10/13/19 17:00,87.8,55.29,160,5,4.35
OKBK,10/13/19 18:00,84.2,62.03,190,3,4.35
OKBK,10/13/19 19:00,84.2,65.95,190,5,3.73
OKBK,10/13/19 20:00,82.4,74.28,180,6,3.73
OKBK,10/13/19 21:00,80.6,78.76,170,5,3.73
OKBK,10/13/19 22:00,78.8,83.55,0,0,3.11
OKBK,10/13/19 23:00,77,83.44,0,0,3.11
OKBK,10/14/19 0:00,77,83.44,0,0,3.11
OKBK,10/14/19 1:00,77,73.78,0,0,4.35
OKBK,10/14/19 2:00,75.2,73.61,180,3,4.35
OKBK,10/14/19 3:00,75.2,73.61,200,4,2.49
OKBK,10/14/19 4:00,77,69.33,180,4,3.11
OKBK,10/14/19 5:00,86,45.61,230,4,3.73
OKBK,10/14/19 6:00,91.4,33.84,280,5,3.73
OKBK,10/14/19 7:00,95,32.27,280,6,3.73
OKBK,10/14/19 8:00,100.4,25.67,300,4,3.73
OKBK,10/14/19 9:00,102.2,20,330,4,4.35
OKBK,10/14/19 10:00,105.8,17.97,230,3,4.35
OKBK,10/14/19 11:00,102.2,24.32,100,6,4.35
OKBK,10/14/19 12:00,102.2,24.32,80,8,4.35
OKBK,10/14/19 13:00,100.4,24.06,90,6,4.35
OKBK,10/14/19 14:00,96.8,28.63,120,7,3.73
OKBK,10/14/19 15:00,93.2,36.35,150,6,4.97
OKBK,10/14/19 16:00,89.6,43.34,180,3,6.21
OKBK,10/14/19 17:00,87.8,51.98,130,6,4.97
OKBK,10/14/19 18:00,86,62.25,220,5,4.35
OKBK,10/14/19 19:00,86,66.15,190,3,3.73
OKBK,10/14/19 20:00,82.4,74.28,210,3,3.73
OKBK,10/14/19 21:00,82.4,69.9,0,0,3.73
OKBK,10/14/19 22:00,82.4,69.9,180,3,3.73
OKBK,10/14/19 23:00,80.6,69.71,0,0,3.11
OKBK,10/15/19 0:00,80.6,65.54,0,0,3.73
OKBK,10/15/19 1:00,80.6,65.54,0,0,3.73
OKBK,10/15/19 2:00,77,69.33,190,4,3.11
OKBK,10/15/19 3:00,77,53.8,270,3,1.86
OKBK,10/15/19 4:00,82.4,45.07,190,4,2.49
OKBK,10/15/19 5:00,87.8,37.9,0,0,2.49
OKBK,10/15/19 6:00,93.2,31.99,280,3,3.11
OKBK,10/15/19 7:00,96.8,26.84,360,4,3.73
OKBK,10/15/19 8:00,100.4,21.11,320,4,4.97
OKBK,10/15/19 9:00,102.2,20,20,5,4.97
OKBK,10/15/19 10:00,104,17.74,10,4,6.21
OKBK,10/15/19 11:00,102.2,17.51,60,4,6.21
OKBK,10/15/19 12:00,102.2,16.37,50,4,4.97
OKBK,10/15/19 13:00,100.4,19.76,110,6,4.97
OKBK,10/15/19 14:00,96.8,26.84,110,3,4.97
OKBK,10/15/19 15:00,93.2,41.23,120,6,6.21
OKBK,10/15/19 16:00,91.4,43.61,0,0,6.21
OKBK,10/15/19 17:00,86,45.61,200,3,6.21
OKBK,10/15/19 18:00,84.2,54.8,200,3,4.97
OKBK,10/15/19 19:00,82.4,58.08,240,3,3.73
OKBK,10/15/19 20:00,80.6,57.84,270,3,4.97
OKBK,10/15/19 21:00,80.6,61.58,0,0,4.35
OKBK,10/15/19 22:00,77,65.12,170,4,4.97
OKBK,10/15/19 23:00,75.2,69.14,0,0,4.97
OKBK,10/16/19 0:00,75.2,69.14,0,0,4.97
OKBK,10/16/19 1:00,75.2,60.9,220,3,4.97
OKBK,10/16/19 2:00,73.4,68.94,0,0,4.97
OKBK,10/16/19 3:00,75.2,60.9,0,0,3.73
OKBK,10/16/19 4:00,78.8,50.69,210,3,1.86
OKBK,10/16/19 5:00,86,37.62,0,0,1.86
OKBK,10/16/19 6:00,89.6,33.56,290,3,3.11
OKBK,10/16/19 7:00,95,24.89,350,3,3.73
OKBK,10/16/19 8:00,96.8,22.04,10,4,3.73
OKBK,10/16/19 9:00,98.6,20.87,320,3,3.73
OKBK,10/16/19 10:00,98.6,20.87,40,5,3.73
OKBK,10/16/19 11:00,98.6,22.29,70,7,3.11
OKBK,10/16/19 12:00,98.6,20.87,360,6,3.73
OKBK,10/16/19 13:00,96.8,22.04,120,6,4.35
OKBK,10/16/19 14:00,95,26.58,110,3,3.73
OKBK,10/16/19 15:00,91.4,27.83,50,3,4.35
OKBK,10/16/19 16:00,89.6,35.81,110,3,4.35
OKBK,10/16/19 17:00,84.2,42.52,170,6,4.35
OKBK,10/16/19 18:00,80.6,41.97,210,3,3.73
OKBK,10/16/19 19:00,78.8,44.52,190,6,6.21
OKBK,10/16/19 20:00,77,47.25,180,4,6.21
OKBK,10/16/19 21:00,75.2,50.17,0,0,4.35
OKBK,10/16/19 22:00,73.4,53.29,190,3,4.35
OKBK,10/16/19 23:00,71.6,60.44,170,4,4.35
OKBK,10/17/19 0:00,69.8,60.21,200,4,4.35
OKBK,10/17/19 1:00,69.8,52.77,220,3,4.35
OKBK,10/17/19 2:00,68,56.13,190,5,4.97
OKBK,10/17/19 3:00,68,52.51,210,4,3.11
OKBK,10/17/19 4:00,73.4,35.66,0,0,3.73
OKBK,10/17/19 5:00,78.8,24.19,290,3,2.49
OKBK,10/17/19 6:00,87.8,20.79,0,0,3.11
OKBK,10/17/19 7:00,93.2,21.54,340,5,4.35
OKBK,10/17/19 8:00,95,20.38,340,6,4.35
OKBK,10/17/19 9:00,95,17.78,360,7,4.35
OKBK,10/17/19 10:00,98.6,13.87,10,10,3.11
OKBK,10/17/19 11:00,98.6,13.87,360,6,4.97
OKBK,10/17/19 12:00,98.6,13.87,20,9,6.21
OKBK,10/17/19 12:59,96.8,15.71,90,3,6.21
OKBK,10/17/19 13:00,96.8,15.71,90,3,6.21
OKBK,10/17/19 14:00,93.2,23.04,120,5,6.21
OKBK,10/17/19 15:00,89.6,29.45,120,3,6.21
OKBK,10/17/19 16:00,84.2,32.73,0,0,6.21
OKBK,10/17/19 17:00,80.6,34.41,0,0,6.21
OKBK,10/17/19 18:00,78.8,36.51,260,3,4.35
OKBK,10/17/19 19:00,77,36.22,200,3,3.73
OKBK,10/17/19 20:00,75.2,38.46,210,3,3.73
OKBK,10/17/19 21:00,73.4,40.85,200,3,3.73
OKBK,10/17/19 22:00,73.4,33.29,220,3,3.11
OKBK,10/17/19 23:00,75.2,25.4,250,3,3.11
OKBK,10/18/19 0:00,73.4,26.98,250,3,3.73
OKBK,10/18/19 1:00,71.6,35.37,220,3,3.73
OKBK,10/18/19 2:00,73.4,31.05,0,0,3.73
OKBK,10/18/19 3:00,71.6,33,220,3,2.49
OKBK,10/18/19 4:00,77,29.51,230,3,2.8
OKBK,10/18/19 5:00,82.4,26.49,290,3,3.73
OKBK,10/18/19 6:00,89.6,24.11,320,7,4.97
OKBK,10/18/19 7:00,93.2,21.54,340,11,4.97
OKBK,10/18/19 8:00,96.8,19.28,350,12,6.21
OKBK,10/18/19 9:00,98.6,18.25,350,15,4.97
OKBK,10/18/19 10:00,100.4,17.28,20,15,4.97
OKBK,10/18/19 11:00,100.4,18.48,20,14,6.21
OKBK,10/18/19 12:00,100.4,16.15,20,13,6.21
OKBK,10/18/19 12:59,100.4,17.28,20,12,6.21
OKBK,10/18/19 14:00,98.6,18.25,20,8,6.21
OKBK,10/18/19 15:00,95,24.89,20,3,6.21
OKBK,10/18/19 16:00,93.2,26.31,40,5,6.21
OKBK,10/18/19 17:00,87.8,31.17,0,0,6.21
OKBK,10/18/19 18:00,82.4,34.69,0,0,6.21
OKBK,10/18/19 19:00,82.4,34.69,0,0,6.21
OKBK,10/18/19 20:00,78.8,39.02,210,3,6.21
OKBK,10/18/19 21:00,77,36.22,200,3,6.21
OKBK,10/18/19 22:00,75.2,38.46,170,4,6.21
OKBK,10/18/19 23:00,73.4,40.85,160,5,6.21
OKBK,10/19/19 0:00,73.4,40.85,160,5,6.21
OKBK,10/19/19 1:00,73.4,38.18,160,4,6.21
OKBK,10/19/19 2:00,71.6,40.57,200,3,6.21
OKBK,10/19/19 3:00,69.8,43.13,210,4,2.8
OKBK,10/19/19 4:00,75.2,35.94,210,3,2.8
OKBK,10/19/19 5:00,82.4,30.35,220,3,2.17
OKBK,10/19/19 6:00,89.6,25.79,260,4,3.11
OKBK,10/19/19 7:00,93.2,23.04,350,2,3.11
OKBK,10/19/19 8:00,96.8,22.04,340,3,4.97
OKBK,10/19/19 9:00,98.6,19.52,290,4,6.21
OKBK,10/19/19 10:00,100.4,19.76,280,4,6.21
OKBK,10/19/19 11:00,100.4,18.48,350,7,6.21
OKBK,10/19/19 12:00,100.4,17.28,350,8,6.21
OKBK,10/19/19 13:00,100.4,17.28,360,7,6.21
OKBK,10/19/19 14:00,98.6,18.25,350,6,6.21
OKBK,10/19/19 15:00,96.8,20.62,360,6,6.21
OKBK,10/19/19 16:00,93.2,23.04,10,5,6.21
OKBK,10/19/19 17:00,87.8,37.9,130,3,6.21
OKBK,10/19/19 18:00,84.2,42.52,170,5,6.21
OKBK,10/19/19 19:00,82.4,42.25,190,4,4.97
OKBK,10/19/19 20:00,78.8,50.69,170,5,4.35
OKBK,10/19/19 21:00,78.8,50.69,160,5,4.35
OKBK,10/19/19 22:00,77,50.43,170,6,4.97
OKBK,10/19/19 23:00,75.2,53.55,170,6,4.97
OKBK,10/20/19 0:00,75.2,53.55,170,5,6.21
OKBK,10/20/19 1:00,73.4,53.29,180,4,6.21
OKBK,10/20/19 1:59,73.4,53.29,170,5,6.21
OKBK,10/20/19 3:00,71.6,56.63,0,0,6.21
OKBK,10/20/19 4:00,78.8,41.69,0,0,4.35
OKBK,10/20/19 5:00,86,33.01,350,4,4.35
OKBK,10/20/19 6:00,89.6,29.45,300,4,4.35
OKBK,10/20/19 7:00,95,21.79,280,4,4.97
OKBK,10/20/19 8:00,96.8,22.04,0,0,4.97
OKBK,10/20/19 9:00,98.6,18.25,100,3,4.97
OKBK,10/20/19 10:00,98.6,25.41,80,5,4.35
OKBK,10/20/19 11:00,96.8,25.15,110,3,4.35
OKBK,10/20/19 12:00,96.8,22.04,50,6,6.21
OKBK,10/20/19 13:00,95,24.89,40,10,6.21
OKBK,10/20/19 14:00,91.4,31.72,30,21,0.99
OKBK,10/20/19 14:04,91.4,27.83,30,22,2.17
OKBK,10/20/19 15:00,89.6,29.45,20,19,4.35
OKBK,10/20/19 16:00,87.8,35.53,20,18,4.97
OKBK,10/20/19 17:00,87.8,35.53,30,15,6.21
OKBK,10/20/19 18:00,87.8,35.53,40,7,6.21
OKBK,10/20/19 19:00,86,40.14,0,0,6.21
OKBK,10/20/19 20:00,86,48.58,130,6,6.21
OKBK,10/20/19 21:00,84.2,51.47,260,3,6.21
OKBK,10/20/19 22:00,82.4,51.21,260,4,6.21
OKBK,10/20/19 23:00,82.4,51.21,90,3,6.21
OKBK,10/21/19 0:00,84.2,54.8,350,7,3.73
OKBK,10/21/19 1:00,84.2,51.47,40,6,4.35
OKBK,10/21/19 2:00,82.4,54.55,0,0,6.21
OKBK,10/21/19 3:00,80.6,54.3,280,3,4.35
OKBK,10/21/19 4:00,80.6,57.84,260,4,3.73
OKBK,10/21/19 5:00,84.2,48.32,220,3,3.11
OKBK,10/21/19 6:00,86,48.58,0,0,3.73
OKBK,10/21/19 7:00,91.4,46.41,200,4,4.35
OKBK,10/21/19 8:00,93.2,38.73,170,7,4.97
OKBK,10/21/19 9:00,96.8,36.9,170,7,3.73
OKBK,10/21/19 10:00,96.8,26.84,140,6,4.35
OKBK,10/21/19 11:00,96.8,25.15,140,8,4.35
OKBK,10/21/19 12:00,95,26.58,120,12,4.97
OKBK,10/21/19 13:00,93.2,31.99,120,13,4.97
OKBK,10/21/19 14:00,89.6,40.69,120,11,4.97
OKBK,10/21/19 15:00,89.6,46.14,120,9,6.21
OKBK,10/21/19 16:00,87.8,45.88,120,8,6.21
OKBK,10/21/19 17:00,87.8,48.84,140,8,6.21
OKBK,10/21/19 18:00,87.8,55.29,140,9,6.21
OKBK,10/21/19 19:00,86,55.04,160,7,6.21
OKBK,10/21/19 20:00,80.6,61.58,160,4,6.21
OKBK,10/21/19 21:00,78.8,69.52,160,6,6.21
OKBK,10/21/19 22:00,77,78.48,170,5,6.21
OKBK,10/21/19 23:00,77,78.48,160,3,6.21
OKBK,10/22/19 0:00,77,78.48,160,6,6.21
OKBK,10/22/19 1:00,78.8,69.52,160,7,6.21
OKBK,10/22/19 2:00,78.8,61.36,180,6,6.21
OKBK,10/22/19 3:00,73.4,73.44,160,6,4.35
OKBK,10/22/19 4:00,77,69.33,170,7,4.35
OKBK,10/22/19 5:00,84.2,45.34,190,9,4.97
OKBK,10/22/19 6:00,89.6,31.45,190,11,4.35
OKBK,10/22/19 7:00,96.8,20.62,190,18,3.73
OKBK,10/22/19 8:00,98.6,18.25,190,16,4.97
OKBK,10/22/19 9:00,100.4,16.15,200,14,6.21
OKBK,10/22/19 10:00,102.2,12.44,200,13,6.21
OKBK,10/22/19 11:00,104,11.79,220,13,6.21
OKBK,10/22/19 12:00,104,11,240,7,6.21
OKBK,10/22/19 13:00,102.2,10.81,230,7,6.21
OKBK,10/22/19 14:00,96.8,12.73,210,5,6.21
OKBK,10/22/19 15:00,95,13.46,220,7,6.21
OKBK,10/22/19 16:00,91.4,27.83,160,9,6.21
OKBK,10/22/19 17:00,87.8,40.41,200,7,6.21
OKBK,10/22/19 18:00,86,55.04,190,7,6.21
OKBK,10/22/19 19:00,84.2,58.32,180,6,6.21
OKBK,10/22/19 20:00,82.4,61.81,180,5,6.21
OKBK,10/22/19 21:00,80.6,61.58,230,3,6.21
OKBK,10/22/19 22:00,78.8,54.05,220,3,6.21
OKBK,10/22/19 23:00,77,53.8,190,5,6.21
OKBK,10/23/19 0:00,75.2,60.9,180,5,6.21
OKBK,10/23/19 1:00,75.2,64.91,170,8,6.21
OKBK,10/23/19 2:00,73.4,64.69,210,4,6.21
OKBK,10/23/19 3:00,78.8,50.69,330,6,4.35
OKBK,10/23/19 4:00,80.6,54.3,340,7,6.21
OKBK,10/23/19 5:00,84.2,51.47,340,5,4.97
OKBK,10/23/19 6:00,86,45.61,360,6,4.97
OKBK,10/23/19 7:00,M,M,350,5,4.35
OKBK,10/23/19 8:00,95,26.58,0,0,4.97
OKBK,10/23/19 9:00,98.6,20.87,270,5,4.97
OKBK,10/23/19 10:00,100.4,19.76,280,6,4.97
OKBK,10/23/19 11:00,100.4,18.48,310,4,4.97
OKBK,10/23/19 12:00,100.4,19.76,10,4,4.35
OKBK,10/23/19 12:59,95,32.27,110,3,3.73
OKBK,10/23/19 13:00,95,32.27,110,3,3.73
OKBK,10/23/19 14:00,93.2,38.73,80,7,3.73
OKBK,10/23/19 15:00,89.6,52.23,120,7,6.21
OKBK,10/23/19 16:00,87.8,48.84,140,4,6.21
OKBK,10/23/19 17:00,84.2,54.8,160,3,6.21
OKBK,10/23/19 18:00,80.6,54.3,230,3,6.21
OKBK,10/23/19 19:00,80.6,65.54,0,0,4.35
OKBK,10/23/19 20:00,82.4,65.74,0,0,4.35
OKBK,10/23/19 21:00,78.8,78.62,0,0,4.35
OKBK,10/23/19 22:00,78.8,78.62,0,0,4.97
OKBK,10/23/19 23:00,78.8,73.95,0,0,6.21
OKBK,10/24/19 0:00,78.8,65.33,150,4,6.21
OKBK,10/24/19 1:00,78.8,61.36,0,0,6.21
OKBK,10/24/19 2:00,77,57.36,140,3,6.21
OKBK,10/24/19 3:00,78.8,54.05,130,5,6.21
OKBK,10/24/19 4:00,82.4,51.21,140,5,6.21
OKBK,10/24/19 5:00,86,40.14,180,5,6.21
OKBK,10/24/19 6:00,87.8,35.53,220,4,6.21
OKBK,10/24/19 7:00,93.2,28.1,0,0,4.97
OKBK,10/24/19 8:00,96.8,16.83,220,4,4.97
OKBK,10/24/19 9:00,98.6,17.05,10,3,6.21
OKBK,10/24/19 10:00,100.4,16.15,0,0,6.21
OKBK,10/24/19 11:00,95,32.27,60,8,6.21
OKBK,10/24/19 12:00,93.2,36.35,70,13,6.21
OKBK,10/24/19 13:00,91.4,40.96,90,14,6.21
OKBK,10/24/19 14:00,89.6,52.23,130,13,4.97
OKBK,10/24/19 15:00,87.8,55.29,130,12,4.97
OKBK,10/24/19 16:00,87.8,58.78,120,12,6.21
OKBK,10/24/19 17:00,86,55.04,160,10,6.21
OKBK,10/24/19 18:00,87.8,55.29,130,12,6.21
OKBK,10/24/19 19:00,86,58.55,170,9,6.21
OKBK,10/24/19 20:00,86,62.25,170,8,6.21
OKBK,10/24/19 21:00,86,51.72,170,7,6.21
OKBK,10/24/19 22:00,84.2,62.03,170,12,6.21
OKBK,10/24/19 23:00,84.2,54.8,180,8,6.21
OKBK,10/25/19 0:00,82.4,45.07,200,5,6.21
OKBK,10/25/19 1:00,82.4,45.07,340,5,6.21
OKBK,10/25/19 2:00,86,35.25,0,0,6.21
OKBK,10/25/19 3:00,86,33.01,120,3,6.21
OKBK,10/25/19 4:00,86,33.01,0,0,6.21
OKBK,10/25/19 5:00,84.2,58.32,10,16,4.35
OKBK,10/25/19 6:00,86,58.55,40,12,4.35
OKBK,10/25/19 7:00,87.8,48.84,30,13,4.35
OKBK,10/25/19 8:00,87.8,37.9,40,9,4.35
OKBK,10/25/19 9:00,89.6,38.18,40,8,4.35
OKBK,10/25/19 10:00,87.8,43.07,40,11,4.35
OKBK,10/25/19 11:00,87.8,48.84,70,7,4.35
OKBK,10/25/19 12:00,86,51.72,70,6,4.35
